timestamp,machine_id,score,is_anomaly
2025-08-28T00:27:00Z,19,0,1
2025-08-28T00:42:00Z,19,0,1
2025-08-28T00:57:00Z,19,0,1
2025-08-28T01:12:00Z,19,0,1
2025-08-28T01:27:00Z,19,0,1
2025-08-28T01:42:00Z,19,0,1
2025-08-28T01:57:00Z,19,0,1
2025-08-28T02:12:00Z,19,0,1
2025-08-28T02:27:00Z,19,0,1
2025-08-28T02:42:00Z,19,0,1
2025-08-28T02:57:00Z,19,0,1
2025-08-28T03:12:00Z,19,0,1
2025-08-28T03:27:00Z,19,0,1
2025-08-28T03:42:00Z,19,0,1
2025-08-28T03:57:00Z,19,0,1
2025-08-28T04:12:00Z,19,0,1
2025-08-28T04:27:00Z,19,0,1
2025-08-28T04:42:00Z,19,0,1
2025-08-28T04:57:00Z,19,0,1
2025-08-28T05:12:00Z,19,0,1
2025-08-28T05:27:00Z,19,0,1
2025-08-28T05:42:00Z,19,0,1
2025-08-28T05:57:00Z,19,0,1
2025-08-28T06:12:00Z,19,0,1
2025-08-27T05:24:00Z,20,0,1
2025-08-27T05:39:00Z,20,0,1
2025-08-27T05:54:00Z,20,0,1
2025-08-27T06:09:00Z,20,0,1
2025-08-27T06:24:00Z,20,0,1
2025-08-27T06:39:00Z,20,0,1
2025-08-27T06:54:00Z,20,0,1
2025-08-27T07:09:00Z,20,0,1
2025-08-27T07:24:00Z,20,0,1
2025-08-27T07:39:00Z,20,0,1
2025-08-27T07:54:00Z,20,0,1
2025-08-27T08:09:00Z,20,0,1
2025-08-27T08:24:00Z,20,0,1
2025-08-27T08:39:00Z,20,0,1
2025-08-27T08:54:00Z,20,0,1
2025-08-27T09:09:00Z,20,0,1
2025-08-27T09:24:00Z,20,0,1
2025-08-27T09:39:00Z,20,0,1
2025-08-27T09:54:00Z,20,0,1
2025-08-27T10:09:00Z,20,0,1
2025-08-27T10:24:00Z,20,0,1
2025-08-27T10:39:00Z,20,0,1
2025-08-27T10:54:00Z,20,0,1
2025-08-27T11:09:00Z,20,0,1
2025-08-27T11:24:00Z,20,0,1
2025-08-27T11:39:00Z,20,0,1
2025-08-27T11:54:00Z,20,0,1
2025-08-27T12:09:00Z,20,0,1
2025-08-27T12:24:00Z,20,0,1
2025-08-27T12:39:00Z,20,0,1
2025-08-27T12:54:00Z,20,0,1
2025-08-27T13:09:00Z,20,0,1
2025-08-27T13:24:00Z,20,0,1
2025-08-27T13:39:00Z,20,0,1
2025-08-27T13:54:00Z,20,0,1
2025-08-27T14:09:00Z,20,0,1
2025-08-27T14:24:00Z,20,0,1
2025-08-27T14:39:00Z,20,0,1
2025-08-27T14:54:00Z,20,0,1
2025-08-27T15:09:00Z,20,0,1
2025-08-27T15:24:00Z,20,0,1
2025-08-27T15:39:00Z,20,0,1
2025-08-27T15:54:00Z,20,0,1
2025-08-27T16:09:00Z,20,0,1
2025-08-27T16:24:00Z,20,0,1
2025-08-27T16:39:00Z,20,0,1
2025-08-27T16:54:00Z,20,0,1
2025-08-27T17:09:00Z,20,0,1
2025-08-27T17:24:00Z,20,0,1
2025-08-27T17:39:00Z,20,0,1
2025-08-27T17:54:00Z,20,0.7185308806262232,1
2025-08-27T18:09:00Z,20,0.6874589432485323,1
2025-08-27T18:24:00Z,20,0.7230597260273972,1
2025-08-27T18:39:00Z,20,0.7103148336594912,0
2025-08-27T18:54:00Z,20,0.6790825831702544,0
2025-08-27T19:09:00Z,20,0.7185308806262232,1
2025-08-27T19:24:00Z,20,0.6404609001956947,0
2025-08-27T19:39:00Z,20,0.6404609001956947,0
2025-08-27T19:54:00Z,20,0.6350077495107632,0
2025-08-27T20:09:00Z,20,0.6523791780821917,0
2025-08-27T20:24:00Z,20,0.7846951076320939,1
2025-08-27T20:39:00Z,20,0.9345252446183953,1
2025-08-27T20:54:00Z,20,0.910426927592955,1
2025-08-27T21:09:00Z,20,0.7512122113502935,0
2025-08-27T21:24:00Z,20,0.8550900978473581,0
2025-08-27T21:39:00Z,20,0.7733754990215265,0
2025-08-27T21:54:00Z,20,0.8550900978473581,0
2025-08-27T22:09:00Z,20,0.8216309980430528,0
2025-08-27T22:24:00Z,20,0.8599558512720157,0
2025-08-27T22:39:00Z,20,0.7759906066536204,0
2025-08-27T22:54:00Z,20,0.9285610958904109,1
2025-08-27T23:09:00Z,20,0.6419250097847358,0
2025-08-27T23:24:00Z,20,0.6199633659491194,0
2025-08-27T23:39:00Z,20,0.6419250097847358,0
2025-08-27T23:54:00Z,20,0.644989745596869,0
2025-08-28T00:09:00Z,20,0.9755240704500978,1
2025-08-28T00:24:00Z,20,0.9658213698630137,1
2025-08-28T00:39:00Z,20,0.9540746771037182,0
2025-08-28T00:54:00Z,20,0.9639339334637965,0
2025-08-28T01:09:00Z,20,0.9777246183953033,1
2025-08-28T01:24:00Z,20,0.9777246183953033,1
2025-08-28T01:39:00Z,20,0.9348258317025441,0
2025-08-28T01:54:00Z,20,0.9687408219178082,0
2025-08-28T02:09:00Z,20,0.9543401956947163,0
2025-08-28T02:24:00Z,20,0.975438904109589,0
2025-08-28T02:39:00Z,20,0.9626213698630137,0
2025-08-28T02:54:00Z,20,0.6404609001956947,0
2025-08-28T03:09:00Z,20,0.64645385518591,0
2025-08-28T03:24:00Z,20,0.6607217221135029,0
2025-08-28T03:39:00Z,20,0.6199633659491194,0
2025-08-28T03:54:00Z,20,0.8992500978473581,0
2025-08-28T04:09:00Z,20,0.8886982387475538,0
2025-08-28T04:24:00Z,20,0.8990509589041096,0
2025-08-28T04:39:00Z,20,0.9303558512720157,0
2025-08-28T04:54:00Z,20,0.7734756947162427,0
2025-08-28T05:09:00Z,20,0.8585668884540117,0
2025-08-28T05:24:00Z,20,0.6523791780821917,0
2025-08-28T05:39:00Z,20,0.6350465753424658,0
2025-08-28T05:54:00Z,20,0.6419250097847358,0
2025-08-28T06:09:00Z,20,0.6199633659491194,0
2025-08-27T05:21:00Z,21,0.6419250097847358,0
2025-08-27T05:36:00Z,21,0.630214637964775,0
2025-08-27T05:51:00Z,21,0.6419250097847358,0
2025-08-27T06:06:00Z,21,0.6404609001956947,0
2025-08-27T06:21:00Z,21,0.6350077495107632,0
2025-08-27T06:36:00Z,21,0.6199633659491194,0
2025-08-27T06:51:00Z,21,0.6199633659491194,0
2025-08-27T07:06:00Z,21,0.6404609001956947,0
2025-08-27T07:21:00Z,21,0.6592576125244618,0
2025-08-27T07:36:00Z,21,0.6387600782778865,0
2025-08-27T07:51:00Z,21,0.7227228180039139,0
2025-08-27T08:06:00Z,21,0.7484480626223091,0
2025-08-27T08:21:00Z,21,0.7228618395303327,0
2025-08-27T08:36:00Z,21,0.6854049315068493,0
2025-08-27T08:51:00Z,21,0.7227228180039139,0
2025-08-27T09:06:00Z,21,0.7362291976516634,0
2025-08-27T09:21:00Z,21,0.7227228180039139,0
2025-08-27T09:36:00Z,21,0.7227228180039139,0
2025-08-27T09:51:00Z,21,0.72384,0
2025-08-27T10:06:00Z,21,0.7130589432485324,0
2025-08-27T10:21:00Z,21,0.7451791780821918,0
2025-08-27T10:36:00Z,21,0.7183881017612525,0
2025-08-27T10:51:00Z,21,0.6760767123287672,0
2025-08-27T11:06:00Z,21,0.7183881017612525,0
2025-08-27T11:21:00Z,21,0.6672594911937377,0
2025-08-27T11:36:00Z,21,0.7062143248532289,0
2025-08-27T11:51:00Z,21,0.7095708806262231,0
2025-08-27T12:06:00Z,21,0.7092189432485323,0
2025-08-27T12:21:00Z,21,0.6754955772994129,0
2025-08-27T12:36:00Z,21,0.7086378082191781,0
2025-08-27T12:51:00Z,21,0.9276154990215264,0
2025-08-27T13:06:00Z,21,0.9270443835616439,0
2025-08-27T13:21:00Z,21,0.9209149119373777,0
2025-08-27T13:36:00Z,21,0.9167630528375734,0
2025-08-27T13:51:00Z,21,0.915065988258317,0
2025-08-27T14:06:00Z,21,0.9181156947162427,0
2025-08-27T14:21:00Z,21,0.6672594911937377,0
2025-08-27T14:36:00Z,21,0.7183881017612525,0
2025-08-27T14:51:00Z,21,0.7095708806262231,0
2025-08-27T15:06:00Z,21,0.6672594911937377,0
2025-08-27T15:21:00Z,21,0.7086378082191781,0
2025-08-27T15:36:00Z,21,0.7323002739726028,0
2025-08-27T15:51:00Z,21,0.7004017221135029,0
2025-08-27T16:06:00Z,21,0.7541166340508806,0
2025-08-27T16:21:00Z,21,0.7004017221135029,0
2025-08-27T16:36:00Z,21,0.7351533463796478,0
2025-08-27T16:51:00Z,21,0.6946329549902153,0
2025-08-27T17:06:00Z,21,0.7074479843444227,0
2025-08-27T17:21:00Z,21,0.6946329549902153,0
2025-08-27T17:36:00Z,21,0.7041377690802348,0
2025-08-27T17:51:00Z,21,0.713040156555773,0
2025-08-27T18:06:00Z,21,0.6797238356164383,0
2025-08-27T18:21:00Z,21,0.6824491585127201,0
2025-08-27T18:36:00Z,21,0.7134810176125245,0
2025-08-27T18:51:00Z,21,0.676532602739726,0
2025-08-27T19:06:00Z,21,0.6953293150684932,0
2025-08-27T19:21:00Z,21,0.6199633659491194,0
2025-08-27T19:36:00Z,21,0.6350077495107632,0
2025-08-27T19:51:00Z,21,0.6387600782778865,0
2025-08-27T20:06:00Z,21,0.64645385518591,0
2025-08-27T20:21:00Z,21,0.8093996086105675,0
2025-08-27T20:36:00Z,21,0.8591279843444227,0
2025-08-27T20:51:00Z,21,0.9057778473581213,0
2025-08-27T21:06:00Z,21,0.8090251272015656,0
2025-08-27T21:21:00Z,21,0.8948014090019569,0
2025-08-27T21:36:00Z,21,0.87429385518591,0
2025-08-27T21:51:00Z,21,0.8591279843444227,0
2025-08-27T22:06:00Z,21,0.7542631702544031,0
2025-08-27T22:21:00Z,21,0.9036324070450098,0
2025-08-27T22:36:00Z,21,0.9247862230919766,0
2025-08-27T22:51:00Z,21,0.8910265362035225,0
2025-08-27T23:06:00Z,21,0.6199633659491194,0
2025-08-27T23:21:00Z,21,0.6350465753424658,0
2025-08-27T23:36:00Z,21,0.6419250097847358,0
2025-08-27T23:51:00Z,21,0.644989745596869,0
2025-08-28T00:06:00Z,21,0.9552832876712328,0
2025-08-28T00:21:00Z,21,0.9527333072407045,0
2025-08-28T00:36:00Z,21,0.9606988649706458,0
2025-08-28T00:51:00Z,21,0.9300151859099804,0
2025-08-28T01:06:00Z,21,0.9552043835616438,0
2025-08-28T01:21:00Z,21,0.9158149510763209,0
2025-08-28T01:36:00Z,21,0.9300151859099804,0
2025-08-28T01:51:00Z,21,0.935891663405088,0
2025-08-28T02:06:00Z,21,0.9527333072407045,0
2025-08-28T02:21:00Z,21,0.9777246183953033,1
2025-08-28T02:36:00Z,21,0.9611347162426614,0
2025-08-28T02:51:00Z,21,0.6199633659491194,0
2025-08-28T03:06:00Z,21,0.64645385518591,0
2025-08-28T03:21:00Z,21,0.6199633659491194,0
2025-08-28T03:36:00Z,21,0.6592576125244618,0
2025-08-28T03:51:00Z,21,0.91786771037182,0
2025-08-28T04:06:00Z,21,0.809998277886497,0
2025-08-28T04:21:00Z,21,0.930853072407045,0
2025-08-28T04:36:00Z,21,0.8739694716242661,0
2025-08-28T04:51:00Z,21,0.8992500978473581,0
2025-08-28T05:06:00Z,21,0.8787400391389433,0
2025-08-28T05:21:00Z,21,0.6199633659491194,0
2025-08-28T05:36:00Z,21,0.6419250097847358,0
2025-08-28T05:51:00Z,21,0.6404609001956947,0
2025-08-28T06:06:00Z,21,0.6419250097847358,0
2025-08-27T05:18:00Z,32,0.6592576125244618,0
2025-08-27T05:33:00Z,32,0.6404609001956947,0
2025-08-27T05:48:00Z,32,0.6404609001956947,0
2025-08-27T06:03:00Z,32,0.6404609001956947,0
2025-08-27T06:18:00Z,32,0.630214637964775,0
2025-08-27T06:33:00Z,32,0.630214637964775,0
2025-08-27T06:48:00Z,32,0.6199633659491194,0
2025-08-27T07:03:00Z,32,0.6530993346379648,0
2025-08-27T07:18:00Z,32,0.6404609001956947,0
2025-08-27T07:33:00Z,32,0.6199633659491194,0
2025-08-27T07:48:00Z,32,0.7559902935420744,0
2025-08-27T08:03:00Z,32,0.7411287671232877,0
2025-08-27T08:18:00Z,32,0.7460583953033268,0
2025-08-27T08:33:00Z,32,0.7103549119373778,0
2025-08-27T08:48:00Z,32,0.7148436790606654,0
2025-08-27T09:03:00Z,32,0.7510606653620352,0
2025-08-27T09:18:00Z,32,0.7453169471624266,0
2025-08-27T09:33:00Z,32,0.7196956555772994,0
2025-08-27T09:48:00Z,32,0.6858057142857144,0
2025-08-27T10:03:00Z,32,0.7592441487279844,0
2025-08-27T10:18:00Z,32,0.7331657142857143,0
2025-08-27T10:33:00Z,32,0.6754955772994129,0
2025-08-27T10:48:00Z,32,0.7004017221135029,0
2025-08-27T11:03:00Z,32,0.7155287671232877,0
2025-08-27T11:18:00Z,32,0.6899888845401174,0
2025-08-27T11:33:00Z,32,0.7092189432485323,0
2025-08-27T11:48:00Z,32,0.6925927201565558,0
2025-08-27T12:03:00Z,32,0.7004017221135029,0
2025-08-27T12:18:00Z,32,0.6672594911937377,0
2025-08-27T12:33:00Z,32,0.7095708806262231,0
2025-08-27T12:48:00Z,32,0.9352804696673189,0
2025-08-27T13:03:00Z,32,0.9270443835616439,0
2025-08-27T13:18:00Z,32,0.9098771037181996,0
2025-08-27T13:33:00Z,32,0.9079120156555773,0
2025-08-27T13:48:00Z,32,0.9157848923679061,0
2025-08-27T14:03:00Z,32,0.9155819960861057,0
2025-08-27T14:18:00Z,32,0.7004017221135029,0
2025-08-27T14:33:00Z,32,0.6811716634050881,0
2025-08-27T14:48:00Z,32,0.6672594911937377,0
2025-08-27T15:03:00Z,32,0.6598838356164384,0
2025-08-27T15:18:00Z,32,0.7143138943248533,0
2025-08-27T15:33:00Z,32,0.6672594911937377,0
2025-08-27T15:48:00Z,32,0.7143138943248533,0
2025-08-27T16:03:00Z,32,0.7004017221135029,0
2025-08-27T16:18:00Z,32,0.7004017221135029,0
2025-08-27T16:33:00Z,32,0.7074479843444227,0
2025-08-27T16:48:00Z,32,0.725223953033268,0
2025-08-27T17:03:00Z,32,0.6940017221135029,0
2025-08-27T17:18:00Z,32,0.7351533463796478,0
2025-08-27T17:33:00Z,32,0.6946329549902153,0
2025-08-27T17:48:00Z,32,0.6919539726027397,0
2025-08-27T18:03:00Z,32,0.7185308806262232,0
2025-08-27T18:18:00Z,32,0.7269372994129158,0
2025-08-27T18:33:00Z,32,0.6872986301369863,0
2025-08-27T18:48:00Z,32,0.6946329549902153,0
2025-08-27T19:03:00Z,32,0.671041878669276,0
2025-08-27T19:18:00Z,32,0.6538432876712329,0
2025-08-27T19:33:00Z,32,0.6199633659491194,0
2025-08-27T19:48:00Z,32,0.6404609001956947,0
2025-08-27T20:03:00Z,32,0.6419250097847358,0
2025-08-27T20:18:00Z,32,0.8935364383561644,0
2025-08-27T20:33:00Z,32,0.7571037181996086,0
2025-08-27T20:48:00Z,32,0.8611093542074364,0
2025-08-27T21:03:00Z,32,0.908957808219178,0
2025-08-27T21:18:00Z,32,0.776879843444227,0
2025-08-27T21:33:00Z,32,0.8908499412915851,0
2025-08-27T21:48:00Z,32,0.7906592563600783,0
2025-08-27T22:03:00Z,32,0.8398090019569472,0
2025-08-27T22:18:00Z,32,0.8769189823874756,0
2025-08-27T22:33:00Z,32,0.9102039921722114,0
2025-08-27T22:48:00Z,32,0.8742324853228962,0
2025-08-27T23:03:00Z,32,0.6343026223091977,0
2025-08-27T23:18:00Z,32,0.6350077495107632,0
2025-08-27T23:33:00Z,32,0.6199633659491194,0
2025-08-27T23:48:00Z,32,0.6606741291585128,0
2025-08-28T00:03:00Z,32,0.9627328375733856,0
2025-08-28T00:18:00Z,32,0.9552043835616438,0
2025-08-28T00:33:00Z,32,0.9611347162426614,0
2025-08-28T00:48:00Z,32,0.9658213698630137,0
2025-08-28T01:03:00Z,32,0.900293385518591,0
2025-08-28T01:18:00Z,32,0.9120638747553816,0
2025-08-28T01:33:00Z,32,0.9777246183953033,1
2025-08-28T01:48:00Z,32,0.9646365557729941,0
2025-08-28T02:03:00Z,32,0.9754439138943248,0
2025-08-28T02:18:00Z,32,0.9637974168297456,0
2025-08-28T02:33:00Z,32,0.9777246183953033,1
2025-08-28T02:48:00Z,32,0.637171976516634,0
2025-08-28T03:03:00Z,32,0.6592576125244618,0
2025-08-28T03:18:00Z,32,0.630214637964775,0
2025-08-28T03:33:00Z,32,0.6404609001956947,0
2025-08-28T03:48:00Z,32,0.916905831702544,0
2025-08-28T04:03:00Z,32,0.900745518590998,0
2025-08-28T04:18:00Z,32,0.8116665362035225,0
2025-08-28T04:33:00Z,32,0.9129405870841487,0
2025-08-28T04:48:00Z,32,0.8718716242661448,0
2025-08-28T05:03:00Z,32,0.8661754990215265,0
2025-08-28T05:18:00Z,32,0.6199633659491194,0
2025-08-28T05:33:00Z,32,0.6490113502935421,0
2025-08-28T05:48:00Z,32,0.630214637964775,0
2025-08-28T06:03:00Z,32,0.6199633659491194,0
2025-08-27T05:15:00Z,43,0.5382976125244618,0
2025-08-27T05:30:00Z,43,0.5441665753424658,0
2025-08-27T05:45:00Z,43,0.5430318590998042,0
2025-08-27T06:00:00Z,43,0.5430318590998042,0
2025-08-27T06:15:00Z,43,0.5465762818003914,0
2025-08-27T06:30:00Z,43,0.5382976125244618,0
2025-08-27T06:45:00Z,43,0.5836411741682974,0
2025-08-27T07:00:00Z,43,0.5480817221135029,0
2025-08-27T07:15:00Z,43,0.5594464187866928,0
2025-08-27T07:30:00Z,43,0.5465762818003914,0
2025-08-27T07:45:00Z,43,0.6173369863013698,0
2025-08-27T08:00:00Z,43,0.6341899021526418,0
2025-08-27T08:15:00Z,43,0.650586927592955,0
2025-08-27T08:30:00Z,43,0.6677441878669276,0
2025-08-27T08:45:00Z,43,0.6240400782778865,0
2025-08-27T09:00:00Z,43,0.638959217221135,0
2025-08-27T09:15:00Z,43,0.6791765166340509,0
2025-08-27T09:30:00Z,43,0.6529290019569471,0
2025-08-27T09:45:00Z,43,0.682187397260274,0
2025-08-27T10:00:00Z,43,0.6753590606653621,0
2025-08-27T10:15:00Z,43,0.6753590606653621,0
2025-08-27T10:30:00Z,43,0.7114720939334638,0
2025-08-27T10:45:00Z,43,0.6514235616438356,0
2025-08-27T11:00:00Z,43,0.6472554207436398,0
2025-08-27T11:15:00Z,43,0.6472554207436398,0
2025-08-27T11:30:00Z,43,0.6669200782778866,0
2025-08-27T11:45:00Z,43,0.7028151859099805,0
2025-08-27T12:00:00Z,43,0.6581379256360078,0
2025-08-27T12:15:00Z,43,0.6560375733855186,0
2025-08-27T12:30:00Z,43,0.7028151859099805,0
2025-08-27T12:45:00Z,43,0.929362661448141,0
2025-08-27T13:00:00Z,43,0.9002057142857143,0
2025-08-27T13:15:00Z,43,0.8865139726027398,0
2025-08-27T13:30:00Z,43,0.9271057534246575,0
2025-08-27T13:45:00Z,43,0.882345831702544,0
2025-08-27T14:00:00Z,43,0.9104081409001957,0
2025-08-27T14:15:00Z,43,0.6514235616438356,0
2025-08-27T14:30:00Z,43,0.7069833268101762,0
2025-08-27T14:45:00Z,43,0.7194050880626224,0
2025-08-27T15:00:00Z,43,0.6581379256360078,0
2025-08-27T15:15:00Z,43,0.7069833268101762,0
2025-08-27T15:30:00Z,43,0.7097888062622308,0
2025-08-27T15:45:00Z,43,0.7028151859099805,0
2025-08-27T16:00:00Z,43,0.7263787084148727,0
2025-08-27T16:15:00Z,43,0.6669200782778866,0
2025-08-27T16:30:00Z,43,0.6556142465753425,0
2025-08-27T16:45:00Z,43,0.6556142465753425,0
2025-08-27T17:00:00Z,43,0.5989886497064579,0
2025-08-27T17:15:00Z,43,0.6416444618395303,0
2025-08-27T17:30:00Z,43,0.6704294324853228,0
2025-08-27T17:45:00Z,43,0.6704294324853228,0
2025-08-27T18:00:00Z,43,0.6780443052837574,0
2025-08-27T18:15:00Z,43,0.6316048532289629,0
2025-08-27T18:30:00Z,43,0.6704294324853228,0
2025-08-27T18:45:00Z,43,0.6775120156555773,0
2025-08-27T19:00:00Z,43,0.6853535812133073,0
2025-08-27T19:15:00Z,43,0.5575652446183953,0
2025-08-27T19:30:00Z,43,0.5480817221135029,0
2025-08-27T19:45:00Z,43,0.5439361252446184,0
2025-08-27T20:00:00Z,43,0.5382976125244618,0
2025-08-27T20:15:00Z,43,0.7911251663405088,0
2025-08-27T20:30:00Z,43,0.6341034833659491,0
